subscription_id,customer_id,plan_type,monthly_cost,subscription_start_date,subscription_end_date
3cd10e3a-3a9b-43dc-af87-e06b45d8ac26,298,Standard,14.99,2024-06-12,2025-06-19
9e9c3d15-7ac8-4f5d-bc78-0d2100da1b4d,299,Standard,14.99,2024-03-26,
dead7627-6156-4a39-af5f-2d947a24ced9,300,Basic,9.99,2024-05-05,
3b4523a0-e847-4c2b-b5e9-e549151b4b89,301,Basic,9.99,2024-08-26,
77668cf7-cd8f-479b-bb86-ed9ecd34005e,302,Basic,9.99,2023-08-31,
de81bc49-75f3-4728-925b-132920104650,303,Premium,19.99,2023-10-27,
75f97542-cce8-48d7-bbd3-8b45c86230e0,304,Standard,14.99,2025-02-16,2025-07-11
9464fb60-1bc8-40c8-b0fd-7f8964c5a782,305,Basic,9.99,2024-03-22,
88548173-eabc-4d55-bf90-fd5b594db53d,306,Basic,9.99,2023-08-26,
68c4e72f-8ab5-4712-b9b5-00dab753bafc,307,Premium,19.99,2023-11-23,2025-04-16
83eb8edd-f6f5-4eb6-9c49-d6741ab79ec9,308,Premium,19.99,2024-07-01,
11d4f405-efd2-4598-b8fb-0d0e9a993a21,309,Basic,9.99,2025-01-07,
05c73971-24e8-4b14-8ed1-77099e21892d,310,Standard,14.99,2024-06-06,
079c2e23-e43e-4011-b271-6abd836ac320,311,Standard,14.99,2024-02-13,
32338261-690b-41b7-9bcf-350ccb2e2d5c,312,Basic,9.99,2024-04-26,
2f409094-f4fe-43b1-b04d-cec41bf30a62,313,Standard,14.99,2024-02-15,2025-06-19
813921ac-b0fe-44ad-b461-8deeee3a1ee2,314,Standard,14.99,2024-02-10,2025-05-08
0eed1e6c-9d85-427c-ae3a-b6378ef14473,315,Premium,19.99,2024-07-28,
463f7fcb-4dc1-49f1-a427-513458c20c1f,316,Standard,14.99,2024-08-18,
d0fe3a96-ba47-46f2-92f1-a20e82722b37,317,Standard,14.99,2024-07-22,2025-05-07
06071235-4040-45fd-856e-1c46ec244df3,318,Basic,9.99,2023-11-04,
59bc6e79-331d-4949-b26d-da3c71a4943b,319,Standard,14.99,2024-06-17,
e26297e5-3466-480c-99ad-9c3a991bab60,320,Basic,9.99,2023-10-30,
ab402faf-cf48-4ed2-ac4d-515540f6511b,321,Premium,19.99,2024-07-21,2025-05-07
8092932c-18f5-4662-a385-6361d4faa20c,322,Standard,14.99,2024-11-06,
2d937c80-c1e9-43e3-8c0d-aa4a2e9fbe85,323,Standard,14.99,2023-10-03,
7c159386-cda0-413a-9ea9-59f00eb0f397,324,Standard,14.99,2025-01-22,
52133af8-1b30-4d48-8a3e-d902add37eaa,325,Standard,14.99,2023-12-17,2025-04-01
6839821b-0748-4d32-bea4-90761b8f5637,326,Premium,19.99,2023-11-20,
93ba2681-f9e1-4910-85ee-dc5d98406e54,327,Basic,9.99,2024-07-31,
3d4d817c-61bc-431e-b2c5-f8f4a169671c,328,Standard,14.99,2023-10-10,
2d213b3e-1089-4d82-b621-1cd0022070ac,329,Premium,19.99,2024-07-16,
acd53924-e7c7-4350-beca-6f1f15b0095b,330,Premium,19.99,2024-03-01,
846c4256-a902-4e36-b1c2-8ccde66cf0ed,331,Premium,19.99,2024-06-03,2025-06-05
defa95ce-1c84-44c7-854a-35d1c8010900,332,Basic,9.99,2024-12-25,
b67733ff-431e-4e47-bc5f-63f4ed4f303e,333,Basic,9.99,2024-03-28,
f2999175-a8e8-4559-91e7-033a017eb71b,334,Standard,14.99,2023-12-31,
ee279c51-e5a0-417c-bdae-ef2f90883639,335,Basic,9.99,2024-08-21,
1d0b11c3-b017-4de0-ae5a-e49773ade699,336,Basic,9.99,2024-07-31,
fa8b470b-3b2d-4b9c-9787-8ef4db33b949,337,Premium,19.99,2023-09-13,
7b7e670c-ecb8-4884-9ac4-ed665da093cc,338,Premium,19.99,2024-02-18,
f652e637-a18b-403b-a91e-c405c66114fd,339,Standard,14.99,2024-07-06,
89dcb72e-4ea4-448b-81d7-8f3f9a0be613,340,Premium,19.99,2024-08-05,2025-07-03
c008d497-e4f4-442f-a054-639735383eaa,341,Basic,9.99,2024-12-14,
9fc84d01-9325-4868-80fd-0d56bba6c8c6,342,Standard,14.99,2023-09-25,2025-07-13
ac193a45-7213-4528-b191-b55713725496,343,Standard,14.99,2024-02-19,
5f5e4022-624c-405a-9184-6590cbd890c9,344,Premium,19.99,2025-01-03,2025-05-18
3453885c-dafa-4d2d-9054-217ab8eac49f,345,Basic,9.99,2024-05-12,
1bd0fabd-c743-4887-9fa5-27506caba4df,346,Premium,19.99,2024-10-01,2025-04-28
45dfbe4e-8b22-4c24-ac15-651ac1dc2f54,347,Premium,19.99,2024-01-28,
16cdc3a0-3112-4465-8189-c86614794fa1,348,Premium,19.99,2023-12-27,
85cdab8e-0f18-443d-8c59-44882321363d,349,Basic,9.99,2024-03-08,
0d4e9140-f614-4bc6-a5b7-8044b97f4ee4,350,Premium,19.99,2024-03-29,
24d7d26c-60ce-45d4-bef8-92cfb83b749c,351,Premium,19.99,2023-12-02,2025-07-20
e6f72b24-84c3-4e1f-971e-72caa607f860,352,Basic,9.99,2024-07-31,
b6d09778-dac3-4bb2-94a7-f4d3df57a9d7,353,Premium,19.99,2024-07-12,
74e823d9-3710-409d-90f7-5f3b062cc493,354,Basic,9.99,2024-06-12,
9004e72e-8cfb-4c15-bb8e-3b3a14fc6aa9,355,Premium,19.99,2024-04-07,
704acd6a-54f0-4982-8cc6-1a349310928f,356,Basic,9.99,2024-04-26,2025-04-15
9a483799-e1fe-4604-8f92-4abd7dee8329,357,Standard,14.99,2023-09-15,
4c5bce5d-a977-48d6-ad14-b8cdb94b57e0,358,Basic,9.99,2024-12-03,
2aa2b661-a4cd-4403-a54d-5efd57e95258,359,Standard,14.99,2024-08-27,2025-05-13
75b5a611-dedb-42f3-a185-a7761008b977,360,Basic,9.99,2024-11-03,2025-06-13
17510263-37c6-4456-922b-7e6344963539,361,Standard,14.99,2024-12-25,2025-04-21
a10cc097-38e4-46da-88b5-f3dee13cc889,362,Premium,19.99,2024-01-25,
58bd4c66-92c6-47a2-8106-764e617d56ad,363,Standard,14.99,2024-08-03,2025-03-24
8206658c-3416-42d3-a618-c98df928672c,364,Premium,19.99,2024-04-22,
e5f4fdfd-47a0-44cf-9f1d-4093e63d4ddb,365,Premium,19.99,2024-11-11,
efb1e864-a00c-4db3-9377-90ee5f51d14d,366,Premium,19.99,2024-02-28,
38128700-37c8-4f21-95cb-3cb6f7ee3654,367,Basic,9.99,2023-10-03,
c7dd2dbb-3fa2-4720-b155-de75a80fa9a2,368,Basic,9.99,2024-04-07,
d3b22d3f-a883-43b3-9567-8e98d628a650,369,Basic,9.99,2024-01-29,
ed1b567c-4c02-458b-abff-fbd75523d9ed,370,Premium,19.99,2024-09-06,
2eaa739d-ca51-422b-a3ef-bc719b5315ae,371,Basic,9.99,2024-03-31,2025-04-05
0ed83f0c-cdc8-4b38-913c-8c429b45033f,372,Basic,9.99,2023-12-24,
f04654a1-6a6c-4b49-a304-3fb710f88de7,373,Standard,14.99,2024-01-24,
ef483099-aea1-4df2-98fb-5f0233bfcc5a,374,Standard,14.99,2023-12-29,
b54f052d-d6e0-4b90-8322-488fa3e8fa25,375,Standard,14.99,2024-04-08,
0a93369e-4a8a-4f9c-892d-594bdca72120,376,Basic,9.99,2024-11-04,
8988f840-7dde-4125-8fd2-25a5d368514a,377,Premium,19.99,2024-12-08,
58782d94-e211-4e2f-afde-69b34c6ad963,378,Basic,9.99,2023-09-22,
933952a0-edb2-4df7-afb5-08ae7ce88e9b,379,Standard,14.99,2024-07-05,
66800c62-b422-4472-b18f-b175ec41a66d,380,Basic,9.99,2024-02-23,2025-05-05
fa7c2306-ea16-4082-8471-e35203408bdb,381,Basic,9.99,2023-10-20,
58296bf7-4315-46eb-853e-76d1a62fba73,382,Basic,9.99,2024-11-08,
174d7745-8573-47e2-8264-81305b849666,383,Standard,14.99,2024-11-26,
b10a346b-7a25-4cc8-b290-94d3e648cc9a,384,Premium,19.99,2024-03-04,
7d5fda6b-b367-4af3-8e2e-9c203ad6e575,385,Basic,9.99,2023-12-15,
a62a2e50-1812-4e5b-846c-39e6db9ad327,386,Standard,14.99,2024-03-17,
b5949c4a-45f2-45db-8ac0-dccc6f14f147,387,Basic,9.99,2024-05-21,
5ee32392-f546-4933-9357-fc540408b980,388,Premium,19.99,2024-02-09,
911b23cf-98a9-4fce-aa69-c7025f30b192,389,Premium,19.99,2025-02-13,
2ff812b8-040b-4e58-9f6f-9c60bccb0f32,390,Premium,19.99,2024-06-14,2025-07-07
d5216c9f-6f09-46bf-84e3-f70fc179cc34,391,Basic,9.99,2024-09-18,
2e0c0ed0-387f-49af-bbee-be66631cb0a7,392,Standard,14.99,2024-05-26,
6604c96b-52a6-49d1-9daa-f36fcaa76c55,393,Standard,14.99,2024-03-15,
4fd1365b-30f8-49d4-8ec2-563e1a9693e1,394,Premium,19.99,2023-10-20,2025-07-11
9af32495-ec4a-4320-9072-a429beb61bd6,395,Basic,9.99,2024-08-30,
e79df160-7a75-43be-b6ac-e9adf49ead5f,396,Premium,19.99,2024-07-11,
8eb162e7-d586-4daa-bd7f-99fd3e59fe21,397,Standard,14.99,2024-06-19,
ae4a7def-afef-4247-b36a-613f1652c211,398,Premium,19.99,2024-02-04,
91df94e8-9c6d-4122-857f-c6a1c74050d9,399,Premium,19.99,2024-06-22,
533be756-5c2b-471b-84cf-b4ad32de2efb,400,Premium,19.99,2024-09-21,2025-04-08
0fae9adc-5c68-410e-8a46-a0b3b6e357a1,401,Standard,14.99,2024-07-16,
e9c2b40b-13ca-4571-88fc-a49adda5dbc3,402,Basic,9.99,2024-03-24,
01a096cd-5b45-49a0-8065-a85b4c17d81b,403,Basic,9.99,2024-08-25,2025-05-01
b7e4dc94-f202-4005-98b8-8a4903623d4a,404,Premium,19.99,2025-02-12,
56d55a4a-6811-4c21-aa55-d2357c49973d,405,Basic,9.99,2024-09-26,
ce5a41b5-4391-4457-b810-30860c671341,406,Standard,14.99,2024-06-27,2025-07-03
53b7cc09-0160-4f50-a7e8-cd5d1527c0b5,407,Standard,14.99,2024-08-25,
8e480bde-4efc-4765-9d15-fc0af9fcfa2f,408,Basic,9.99,2024-07-08,2025-05-17
89b65078-2413-48a0-a09f-566aae6eba43,409,Standard,14.99,2024-06-09,2025-06-22
c896f3e9-47e0-4992-8a57-5f037b36b10f,410,Premium,19.99,2024-02-25,2025-06-20
8d2be152-fa80-41d2-8fa5-2d4997bc1ec8,411,Premium,19.99,2024-07-17,
815ff3ff-4d84-4a0a-b574-472de3a76b7d,412,Basic,9.99,2024-10-06,
6f7db8e8-4e5a-47fe-a22c-70339d0b947b,413,Premium,19.99,2023-10-17,
d3f6a017-754a-4aa4-8e8b-b1326db16ce0,414,Premium,19.99,2024-12-17,
4871c256-e418-4466-80cb-469fb825df23,415,Standard,14.99,2023-09-14,
fb490415-d9bd-40bb-89c5-27609974f6fb,416,Premium,19.99,2023-11-11,
833a9677-8cf3-46c1-bd86-97a149e15a40,417,Basic,9.99,2025-01-03,
ae7d493c-cd43-4f53-911e-282adb224501,418,Standard,14.99,2024-04-30,
c5632606-6481-4d82-8845-5169de1cb8e2,419,Standard,14.99,2024-02-12,2025-06-05
437c3ec2-cf0b-4136-951e-cb0939e2fe7b,420,Standard,14.99,2023-12-25,2025-03-25
b9f5e598-77c8-4d8f-a3e2-1dfa3b735faf,421,Premium,19.99,2024-09-02,
877ecca2-69db-4302-89a0-7297299e3bd8,422,Standard,14.99,2024-02-29,2025-06-15
785e77f3-1c19-430f-b092-6e3b3c2ced23,423,Standard,14.99,2024-12-28,
481d0ae5-c6ba-4f74-a4e7-0e6039e70a24,424,Standard,14.99,2023-10-17,
4a82fbb1-c1ba-4bba-b84d-dfd74e7dbc51,425,Basic,9.99,2024-10-28,
50132119-4ed3-4d21-bfad-d332b763d96e,426,Premium,19.99,2024-11-03,2025-07-16
7eb7829c-9994-46be-97e0-f3882c93a43b,427,Premium,19.99,2024-07-08,
f1dfcd23-758a-4183-85ac-e3612338a4c8,428,Premium,19.99,2023-09-23,
8ed57407-01d0-4139-a19c-33c80189e6f2,429,Basic,9.99,2024-12-31,
4954b739-f2e2-4432-b3b6-5ae804d9dd5f,430,Standard,14.99,2023-09-08,2025-07-10
221950e0-4eee-48a6-a70b-94513fe4388e,431,Premium,19.99,2024-01-28,
45bcc740-bfd8-4350-8149-553cd633d150,432,Premium,19.99,2024-06-14,
2e3e1685-92d8-4af8-afa3-cd3d5a9f65b8,433,Standard,14.99,2023-10-07,
d16ef029-b226-4709-ba58-df4144e5a001,434,Standard,14.99,2025-01-15,2025-06-03
0fdb0598-2464-4b58-9fbc-44bbe4edda5a,435,Premium,19.99,2024-01-03,
460d50a2-fcfa-44ed-a1db-9074c1802021,436,Premium,19.99,2024-04-26,
487d716f-9420-45e9-b806-a6ab468457e7,437,Standard,14.99,2024-03-18,
596a8c3c-914c-4e2b-9c18-5e33a81dba56,438,Standard,14.99,2023-10-11,2025-07-17
e70a0523-5fdc-4b53-854d-fc2c8e67c58f,439,Standard,14.99,2024-08-10,
c0e9d816-d9cf-4069-a5cb-be180229b749,440,Standard,14.99,2023-11-22,
47c106ce-e5da-418b-96ea-1ce6761ac17a,441,Standard,14.99,2023-11-19,
cf83823b-2551-43ce-8db2-9fb320a1476d,442,Standard,14.99,2024-03-18,
23889bb2-07ff-4ede-8e0e-4c058ae4a3c6,443,Standard,14.99,2024-01-12,
832c63e1-533c-41e5-901c-e45f7654771b,444,Basic,9.99,2024-02-17,
b23c1293-b788-453f-818b-04ff053e5406,445,Standard,14.99,2024-03-28,
8d4c84e5-8ee5-4bc7-a95a-827a5788ec33,446,Premium,19.99,2024-06-14,
a9ca9f6e-e7d0-4721-bf66-c9354f6e38b6,447,Standard,14.99,2024-11-06,
aa4631e3-05cd-4d4c-ba8c-4812939db6b2,448,Standard,14.99,2024-08-08,2025-04-30
5b106993-ee9f-461c-898c-16d267bb2824,449,Standard,14.99,2024-03-28,
eccd4092-fdbe-40a9-907e-45f0a382c9f0,450,Premium,19.99,2023-10-16,
e3b5d000-d9e9-42c0-b8f4-42d587c33a1f,451,Premium,19.99,2024-09-23,2025-03-23
794b1cfc-37b4-4a72-bb96-be0f0188bd14,452,Premium,19.99,2024-09-28,2025-05-16
ab93d1fb-d454-4b63-aecd-a3836cde886d,453,Standard,14.99,2023-11-23,
547e76ae-9f0f-42c6-8082-679fa57e02b8,454,Premium,19.99,2024-08-06,
636605f8-717a-4bfa-9745-681358036f3a,455,Standard,14.99,2024-09-26,2025-07-04
4c3752af-2637-4d9d-92e0-b7fe0d08475d,456,Basic,9.99,2024-03-14,
43bac2f7-c410-4d2d-9e4b-4d57e7ca91fc,457,Basic,9.99,2023-11-18,
6c2510c0-7a63-43f1-8cb4-860c37f76ee9,458,Standard,14.99,2024-01-06,
a592df06-8617-4703-aea4-ca00daa3935b,459,Basic,9.99,2024-08-20,
bb46c0da-b543-42eb-8322-0b0fa59fe2f4,460,Premium,19.99,2024-11-18,
5a11c3d5-cc67-4441-9415-3b54d7a375d4,461,Premium,19.99,2024-10-21,
5cf951bb-1f09-4547-8794-c5f4f2c8b08d,462,Standard,14.99,2025-02-15,
6a48df15-9347-4dfd-b8a6-dd852432405c,463,Premium,19.99,2024-05-09,2025-05-16
df4ca949-b526-4e37-884a-d45f5322ac15,464,Standard,14.99,2023-12-08,
c4eaabb9-3f09-46ff-bf8e-350f6b7bf140,465,Basic,9.99,2024-01-02,
0947a0ee-55d7-4b60-8f81-679ae45d3d0d,466,Premium,19.99,2024-05-23,
3e5babf3-3963-4976-aa8f-468f7367c21f,467,Standard,14.99,2024-11-16,
523e319d-702e-456c-992d-bcca94383ad8,468,Standard,14.99,2023-12-04,
cf9fcb68-a9d4-457f-84bf-c3ca2c9868b4,469,Standard,14.99,2024-02-02,2025-04-26
212f48a9-e90e-444c-b474-9cf5fc41ba53,470,Basic,9.99,2024-08-10,
7a081e36-3ee7-4078-bd32-123d31877124,471,Standard,14.99,2023-10-21,2025-05-28
baa7b31a-836a-43fb-93ea-6c9a675fc624,472,Premium,19.99,2024-05-05,2025-04-06
43008a4c-9694-4076-a4db-765a84e9cbf2,473,Standard,14.99,2023-11-04,
1309f2eb-cd13-446e-af55-e8d794393b49,474,Basic,9.99,2024-06-24,
cdede644-a263-46f9-962b-d787cfee104c,475,Basic,9.99,2024-07-31,2025-06-26
c0df7c6e-3e7a-4777-9337-dfa52ca5a939,476,Premium,19.99,2023-12-27,
9b7da5fc-ef81-4a82-9385-409503635235,477,Standard,14.99,2025-02-02,2025-06-18
953186e2-161c-47e6-a1c7-dde3740af5c0,478,Basic,9.99,2024-08-05,
1e87641d-8f81-4926-9c94-36944694ddbe,479,Basic,9.99,2023-10-07,
96ebfe88-2881-400c-a895-9b859707393a,480,Premium,19.99,2024-11-23,2025-04-04
7688fa4f-9f04-4054-bc39-5d1650fce2a9,481,Standard,14.99,2024-04-22,
3250cd00-f9a1-4e33-a18b-588f2ccf1591,482,Basic,9.99,2023-08-21,2025-07-04
17745ce1-2e80-4303-bd94-870ddfa1dc22,483,Premium,19.99,2024-04-18,
3a39939a-cbf5-4452-895c-a37427a30cfa,484,Premium,19.99,2024-02-28,
4a0edfc8-6102-4caf-98cc-f60237b81348,485,Standard,14.99,2024-07-19,
5d90f236-89ab-4890-bab1-aaf17fd7c005,486,Premium,19.99,2023-11-28,2025-07-08
ce790c20-ed63-4ed2-b0be-431e7a4de8c1,487,Standard,14.99,2024-06-22,
2798c485-e157-4842-9952-807397d977ad,488,Premium,19.99,2024-11-16,
151ea9b3-c64d-400d-80c5-4bd78b9ce938,489,Standard,14.99,2023-10-27,
b16265e4-98ab-4c40-8161-a42e52803114,490,Basic,9.99,2023-09-11,
f3daeb67-ae7e-4d48-b96e-d198dd3eafba,491,Standard,14.99,2023-12-22,2025-04-15
630d5b49-51fe-4911-9fde-0c04b7a49434,492,Basic,9.99,2024-05-10,2025-04-06
c4dac96b-ab65-4a25-acb6-aadc8ca70be1,493,Standard,14.99,2024-07-19,
793c65ec-473c-4a96-a99b-b69be53b89cf,494,Standard,14.99,2023-11-06,2025-03-21
83f622e3-5399-4b91-970f-47d74ef2d061,495,Standard,14.99,2024-11-13,
5413177c-1dd8-457b-93ee-634e5a4c64c9,496,Premium,19.99,2025-01-19,2025-07-13
8fbf708d-acf8-4418-97d3-a9e77f1c08a5,497,Standard,14.99,2024-07-10,
985784bc-9f5b-4951-90c5-27957b113425,498,Premium,19.99,2023-11-02,2025-06-29
b075d1bd-0b40-4e23-b2f3-bbf0f6042107,499,Basic,9.99,2024-10-16,2025-03-31
77ba0b72-cf05-4362-b1db-c773e7f82ac0,500,Basic,9.99,2024-08-07,
38730ca6-5a3a-4249-9fa7-63ca08678136,501,Basic,9.99,2024-10-27,
7fa35421-0369-45eb-9349-902d9e75bf1c,502,Basic,9.99,2023-10-01,
972da639-6a82-4383-83ff-0ef7e81f00e4,503,Standard,14.99,2024-05-31,
abb5efcb-e3c8-4a27-b0e3-bebdfc06f1a6,504,Basic,9.99,2024-02-03,
1f675fc7-63af-4ba7-a51d-2a4505cd818d,505,Basic,9.99,2024-04-25,
387166c5-ca4b-400c-b66a-96891aed86de,506,Basic,9.99,2024-05-07,
b950850b-ed9f-4c63-ad1a-9bb380a38676,507,Standard,14.99,2024-10-05,
f8c94cc5-2af5-4a15-83fc-9f5bbd6dfc3c,508,Standard,14.99,2024-06-19,2025-04-04
1bf4b32b-deaf-4c2a-b927-57d72196e9bb,509,Basic,9.99,2023-10-01,
2df0a799-568d-490d-b3f2-3866a66555aa,510,Basic,9.99,2025-02-06,
ec64fc8f-1082-4a8f-8307-0fd84de90269,511,Basic,9.99,2023-11-17,
6d1105f2-4860-4ecc-b5da-c444fb2af383,512,Premium,19.99,2024-12-11,
bc1e8219-f44b-44f5-b7a9-374e2fafe841,513,Premium,19.99,2025-02-17,2025-06-12
6c6bb35f-b7ea-44cf-aefc-f35a404e865b,514,Premium,19.99,2024-09-08,
b798abef-1161-44fc-9e23-e079ac7b4c68,515,Premium,19.99,2024-12-23,2025-03-24
0d59dfcb-86f0-4229-81db-6d1272117766,516,Premium,19.99,2024-07-05,
9cebfbac-ee14-4edc-907b-06b6141256be,517,Premium,19.99,2023-10-13,2025-03-25
a287ea2e-ce90-479f-8a4f-297a371397ac,518,Standard,14.99,2024-09-28,
5d6afe70-6dad-408a-b78e-822fab41114f,519,Premium,19.99,2025-01-18,
f3212b3f-e55d-4a5f-bbb3-35abce5555b5,520,Standard,14.99,2023-10-14,
ed58e28d-7cb6-43f7-8418-246218d90ed1,521,Basic,9.99,2024-02-04,2025-06-03
7e41579d-aaad-4ca5-ba9c-4c0badc1e745,522,Premium,19.99,2024-06-13,
92e073ee-ca7a-40ea-b2c8-3a479e406b41,523,Premium,19.99,2024-11-01,2025-05-31
faefc949-c4b6-4a6e-a230-fbc64d8a5b17,524,Premium,19.99,2025-02-15,
7b054708-fc96-4757-b72e-b9ec991c1166,525,Basic,9.99,2024-07-31,
7cbb8a19-795b-498d-8025-c486e76786e1,526,Basic,9.99,2024-03-22,2025-05-19
da5ca0a5-efbd-4ad6-a3ec-ae22e15b537b,527,Basic,9.99,2024-03-06,
4725de96-8f8d-44c3-8041-5374769f5590,528,Premium,19.99,2024-04-05,
5aa3117a-e0bd-488d-9720-c2806d2d1510,529,Standard,14.99,2024-06-02,
2407bea0-7061-46b8-8c88-995c44399ffc,530,Standard,14.99,2024-06-12,
19b25bd6-5a69-490c-ac71-9322910fdaa2,531,Premium,19.99,2024-05-08,2025-05-30
3d3dfb97-0768-4278-8b6e-32ec7a30cc48,532,Premium,19.99,2023-11-26,2025-03-28
116fda83-6dfe-47fe-824b-d3d2024adc92,533,Standard,14.99,2024-12-25,
d6e108a3-21ac-4344-81c1-ba87b564bc46,534,Standard,14.99,2024-02-18,
b01486a9-4ffc-42e6-af31-fe2087d2f84e,535,Premium,19.99,2024-06-07,2025-05-14
d842dae7-e920-46dc-8bc1-4542ba23797b,536,Premium,19.99,2024-03-29,
85e0b75b-8cfb-4280-8369-1635514ba01c,537,Standard,14.99,2024-06-29,
104c5b32-c034-4117-bec7-cab3a6dcd0a9,538,Premium,19.99,2024-03-04,
3f220bcf-629b-45f9-b6c5-f3351a2e93bb,539,Basic,9.99,2024-07-29,
b0ddf98c-8d6b-4e32-aa35-fe076babe379,540,Standard,14.99,2023-11-04,
bce5133f-58bc-41ec-ac29-ab79a51e6238,541,Standard,14.99,2023-11-11,
841fab36-1a70-49f3-a1f4-057d9fd5c6fa,542,Basic,9.99,2024-01-06,
251b83d5-55b4-4421-8334-24edfde6e91a,543,Basic,9.99,2024-09-29,
3f241b3d-865f-49f5-b09f-2e552b87b9d0,544,Basic,9.99,2025-01-14,2025-06-15
f1e6b2ef-1cb5-49ca-8000-4de5e0f7e19f,545,Standard,14.99,2024-03-27,2025-07-08
b04eef12-7fa9-4e3d-8029-2ff000bcd2d4,546,Premium,19.99,2024-12-31,
9205250d-c81a-47d8-9520-84dc09f550d0,547,Premium,19.99,2024-01-03,
d9581df5-7717-4974-8ded-4a74f2835324,548,Premium,19.99,2024-04-25,2025-05-09
aa4d19f9-66d0-4f82-b184-66fa37358835,549,Basic,9.99,2024-12-30,
c62372bd-f6c4-4bb2-8259-7a1fb636ff3b,550,Basic,9.99,2025-02-09,
f819a9e7-23d5-4a02-a2f7-6b7d711fdde0,551,Premium,19.99,2024-05-21,
c7aa23e2-48f4-40e9-b05e-d078bd2806dd,552,Basic,9.99,2023-09-08,
be3bcf27-1094-4371-8876-f1fc068185c4,553,Premium,19.99,2024-04-19,
f1b9464b-d117-4159-a407-c2b015ddced6,554,Premium,19.99,2023-10-03,
c375f934-64e2-4357-8371-810786b79476,555,Standard,14.99,2023-09-28,
4a904d9f-0cf3-4619-9f5e-fa251a492e91,556,Premium,19.99,2024-03-21,
a9ff7785-d092-43e3-878b-b202158772bc,557,Basic,9.99,2024-11-25,
351ee080-eef3-47b2-95b0-8ce38e4fc0eb,558,Standard,14.99,2024-02-17,
facfab50-2b72-4307-aa42-a910a9195218,559,Basic,9.99,2024-02-25,
accedd0a-e8f6-4839-b49f-764f86d8704d,560,Standard,14.99,2024-01-10,2025-06-24
61e5d1e2-3da8-4073-a146-0d9f6554b2c9,561,Basic,9.99,2024-09-07,
4664db4b-328a-456d-9c0b-52d7886726da,562,Basic,9.99,2025-02-14,
cbfe37c0-dd29-4ae1-b8f9-43240f58361f,563,Standard,14.99,2024-07-12,2025-05-24
80cecfb8-ac7f-4566-8095-39ccd0fb28ac,564,Basic,9.99,2024-05-24,
ecd7fd8a-5b08-4d36-a0ea-d409643020ce,565,Basic,9.99,2024-11-25,
c7e8399a-a9a9-4b13-ab35-fdf9727c7b03,566,Premium,19.99,2024-03-26,
27000150-fed9-465f-b83c-1cd1801283ce,567,Standard,14.99,2025-01-21,
a684847d-5a4b-40d0-8702-fb1a15ab334b,568,Basic,9.99,2023-11-23,
8cc9cf17-61da-4a9b-8852-31bd4feae294,569,Basic,9.99,2024-05-22,
642c3f56-1d3d-48a4-bc0b-689e72ef361e,570,Standard,14.99,2024-12-04,
75803bc5-bdb4-4ac4-9853-7cd8a7bf8655,571,Premium,19.99,2024-06-20,2025-04-19
56ffd641-8b57-487f-981d-cd8029d52b4c,572,Premium,19.99,2023-12-28,
1a3b3c90-9148-4fd3-97b3-9c8e6b8a23e6,573,Premium,19.99,2023-11-01,
f42e9991-ac32-4b42-b7c0-fb21d5671887,574,Basic,9.99,2024-01-18,
3d586c08-c36c-4932-9817-8da65ae63da5,575,Standard,14.99,2023-10-21,
fd288d13-1f54-49f8-b61a-8f54366529bb,576,Basic,9.99,2023-10-19,2025-06-26
70fb41c6-15c0-4e35-85a4-4f1f4c1dbf08,577,Premium,19.99,2024-04-07,
abe79fd8-37df-4a9b-b7dc-089703bd3034,578,Premium,19.99,2024-07-20,2025-05-23
5826edb6-cc5a-43a0-910e-d540c78fa2c9,579,Premium,19.99,2024-03-03,
37783685-a89c-4980-a1c1-69e97c27d610,580,Standard,14.99,2024-09-07,
9c60c7e2-a400-4e3a-89e4-19d0e11f4aef,581,Standard,14.99,2024-07-05,
5fd91a81-400e-434d-8a68-60e2bb71ad9e,582,Standard,14.99,2023-11-16,2025-06-19
853bc8a9-a556-4eba-b1c5-b7073f7e5921,583,Standard,14.99,2024-07-05,
00c04a06-7b91-4035-aa5d-b0d77742ca8c,584,Premium,19.99,2023-11-13,2025-05-10
1ff40a9b-3323-44ce-aa64-bc5f1173d666,585,Premium,19.99,2024-10-13,
e89ed2ae-b6b7-4480-b9b9-8740abe522ba,586,Basic,9.99,2023-10-21,
070ced05-d0c7-436a-9a16-91a2925cd1a9,587,Standard,14.99,2025-02-11,
172dde09-939a-4ec2-b061-9114171b8386,588,Basic,9.99,2024-06-27,2025-07-05
e083a5f5-3577-42c9-9c4f-72165222d295,589,Basic,9.99,2024-06-14,
a23a3061-88bb-4706-8a5f-93d6f5a50e4b,590,Basic,9.99,2025-01-30,
179d3174-325a-4e73-b6be-67e0bb0ac09f,591,Standard,14.99,2023-09-04,2025-06-23
4438745e-d885-4114-9a47-3ea188360360,592,Premium,19.99,2024-10-14,2025-06-15
f0e6a156-21ff-4c79-bb18-e26222100be3,593,Premium,19.99,2023-10-16,2025-06-24
108ddeff-f2be-4e3f-8f63-cb5a526a6baf,594,Basic,9.99,2024-12-07,
2f7a15cf-4efc-4fe7-896e-295ac599aa52,595,Standard,14.99,2023-12-08,2025-06-01
1829ace7-936d-4dca-a807-759a835f902f,596,Basic,9.99,2024-02-19,
c845af8c-9aef-4056-b121-481edbc78bd5,597,Standard,14.99,2024-02-24,
