ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,is_resolved
2782,347,2024-10-21,Content,4,0
2783,4960,2025-03-01,Technical,5,1
2784,1839,2025-05-01,Content,4,1
2785,338,2024-11-09,Technical,3,1
2786,5069,2024-12-20,Billing,3,1
2787,596,2025-05-31,Account,3,1
2788,1738,2025-03-30,Technical,3,0
2789,2589,2025-07-29,Billing,3,0
2790,7576,2025-06-26,Technical,4,1
2791,4759,2025-07-08,Technical,3,0
2792,2981,2025-03-07,Account,3,0
2793,2845,2025-06-05,Billing,5,1
2794,3703,2024-12-08,Billing,3,1
2795,3760,2025-05-17,Technical,3,1
2796,4581,2025-05-12,Technical,5,1
2797,2790,2024-09-27,Technical,4,1
2798,7588,2024-11-28,Content,1,1
2799,62,2025-03-20,Content,4,1
2800,6948,2024-11-05,Content,3,1
2801,2887,2024-10-18,Account,3,1
2802,9293,2024-09-07,Billing,20,1
2803,6511,2025-06-15,Technical,6,1
2804,4964,2025-03-09,Account,2,1
2805,582,2025-01-25,Technical,16,0
2806,6158,2024-09-24,Billing,3,1
2807,7810,2025-02-19,Technical,5,1
2808,4785,2025-03-16,Technical,7,1
2809,186,2025-05-26,Content,10,1
2810,2278,2024-09-10,Account,7,1
2811,5496,2025-04-12,Technical,3,1
2812,5907,2025-04-22,Content,4,1
2813,2716,2025-08-09,Account,6,1
2814,7074,2025-04-17,Technical,18,1
2815,7862,2024-11-27,Billing,3,1
2816,9579,2025-01-13,Account,4,1
2817,6303,2025-05-27,Technical,4,1
2818,8840,2024-09-22,Technical,15,1
2819,3043,2025-08-19,Account,6,1
2820,6951,2024-08-24,Technical,1,1
2821,6260,2024-12-18,Billing,3,1
2822,5885,2025-07-26,Content,5,1
2823,607,2025-02-17,Account,6,1
2824,6447,2024-11-24,Technical,4,1
2825,8601,2025-05-09,Content,7,1
2826,6452,2025-04-26,Technical,7,1
2827,7139,2025-03-27,Account,2,1
2828,3722,2024-09-29,Billing,4,1
2829,6643,2024-12-28,Account,1,1
2830,2067,2025-06-04,Content,7,1
2831,7641,2025-06-07,Billing,5,1
2832,2267,2024-09-17,Content,1,1
2833,2915,2025-08-05,Billing,6,1
2834,6030,2024-09-30,Billing,3,1
2835,2377,2024-09-19,Account,17,0
2836,3661,2024-10-15,Account,5,0
2837,4554,2024-12-24,Account,11,1
2838,2178,2025-01-16,Billing,20,0
2839,2919,2025-08-13,Billing,7,0
2840,4208,2025-07-21,Technical,4,1
2841,4702,2025-04-19,Content,3,0
2842,9041,2024-09-03,Content,7,1
2843,4218,2025-04-28,Account,12,1
2844,7862,2024-09-12,Account,3,1
2845,6944,2025-03-05,Technical,14,0
2846,3878,2025-07-18,Technical,7,0
2847,1537,2025-02-09,Account,7,1
2848,4344,2025-08-05,Billing,1,1
2849,5091,2025-03-06,Account,18,1
2850,5369,2024-12-24,Account,6,1
2851,657,2025-07-14,Technical,4,1
2852,2039,2025-02-25,Billing,4,1
2853,3028,2025-06-12,Account,1,1
2854,4068,2025-01-03,Content,6,1
2855,2883,2025-03-28,Billing,1,1
2856,146,2024-09-19,Billing,1,1
2857,5958,2025-01-29,Technical,16,0
2858,4085,2024-12-11,Technical,17,0
2859,8271,2024-09-13,Account,2,1
2860,8159,2024-08-22,Billing,18,1
2861,1749,2025-01-30,Billing,6,1
2862,5842,2025-06-23,Content,5,1
2863,5090,2025-04-03,Account,11,0
2864,3199,2025-08-13,Technical,7,1
2865,6739,2024-10-29,Account,4,1
2866,3782,2024-09-12,Account,1,1
2867,8731,2025-05-15,Account,4,1
2868,889,2025-05-13,Billing,2,1
2869,3476,2025-06-18,Technical,16,0
2870,9795,2024-11-26,Billing,1,1
2871,3824,2025-03-16,Billing,3,1
2872,4626,2025-04-01,Content,5,1
2873,4198,2025-08-09,Billing,3,1
2874,4414,2025-04-29,Account,5,1
2875,7241,2025-01-23,Technical,7,1
2876,3256,2025-06-07,Content,7,0
2877,6044,2024-12-04,Content,7,1
2878,7510,2025-02-11,Content,1,1
2879,4087,2025-02-23,Content,5,1
2880,5512,2025-02-19,Technical,11,1
2881,700,2024-12-15,Content,15,1
2882,791,2025-08-17,Account,6,1
2883,5158,2025-03-12,Billing,4,0
2884,803,2025-03-30,Content,1,1
2885,2310,2024-11-05,Billing,5,1
2886,3043,2025-07-13,Account,3,1
2887,6943,2024-10-23,Technical,10,1
2888,3400,2025-08-09,Account,19,1
2889,9219,2025-03-09,Technical,5,1
2890,283,2024-09-07,Content,6,1
2891,2897,2025-08-11,Content,4,1
2892,750,2025-01-27,Content,19,1
2893,3976,2024-08-22,Content,1,1
2894,5661,2024-11-24,Technical,14,1
2895,9509,2025-02-03,Billing,7,1
2896,1956,2025-02-23,Account,2,1
2897,9757,2025-01-03,Content,4,1
2898,8499,2024-12-12,Content,1,1
2899,6366,2024-09-13,Technical,5,1
2900,6753,2025-03-09,Billing,1,0
2901,3330,2025-03-18,Account,20,0
2902,1853,2025-04-26,Technical,4,1
2903,2459,2025-07-29,Technical,5,1
2904,662,2025-08-15,Technical,4,1
2905,7451,2024-08-27,Technical,5,1
2906,9487,2025-07-11,Content,2,1
2907,1930,2024-12-17,Content,10,0
2908,9913,2025-04-01,Technical,2,0
2909,9085,2024-11-09,Content,1,1
2910,8603,2024-08-21,Technical,2,1
2911,2907,2024-12-04,Content,3,1
2912,1361,2025-02-28,Account,3,0
2913,6735,2025-05-09,Billing,4,1
2914,4985,2024-12-08,Billing,11,1
2915,4014,2024-12-09,Content,5,0
2916,6987,2025-04-21,Technical,16,0
2917,7877,2024-12-20,Content,7,1
2918,3867,2025-03-09,Content,4,1
2919,142,2024-12-22,Billing,6,1
2920,731,2024-09-19,Account,4,1
2921,236,2024-10-02,Content,5,1
2922,8302,2025-05-02,Account,6,1
2923,3954,2025-08-16,Billing,1,1
2924,1516,2025-07-03,Technical,6,1
2925,553,2024-12-25,Account,3,0
2926,8906,2025-01-31,Content,12,1
2927,6556,2024-08-30,Content,2,1
2928,6792,2025-01-01,Technical,5,0
2929,3899,2025-04-24,Content,14,1
2930,9527,2025-04-25,Content,1,1
2931,9906,2024-09-25,Billing,4,1
2932,9311,2024-10-21,Technical,4,1
2933,3651,2025-04-15,Billing,4,1
2934,1688,2025-03-16,Billing,3,1
2935,5849,2024-10-25,Technical,3,1
2936,9775,2024-11-03,Technical,6,1
2937,9655,2024-10-17,Billing,20,1
2938,9481,2024-12-10,Content,19,1
2939,1373,2024-09-05,Content,2,1
2940,6874,2025-06-11,Account,3,1
2941,2195,2025-02-07,Technical,4,1
2942,8979,2025-07-27,Billing,7,1
2943,338,2025-01-18,Technical,3,1
2944,3346,2025-01-19,Content,3,1
2945,3189,2025-07-28,Content,19,1
2946,9525,2025-05-17,Technical,13,1
2947,646,2024-11-02,Technical,5,0
2948,8972,2024-09-20,Account,20,1
2949,4441,2024-12-25,Content,4,1
2950,5469,2024-09-25,Billing,18,1
2951,94,2024-09-22,Technical,4,1
2952,929,2025-05-21,Account,4,1
2953,4087,2024-11-06,Account,1,1
2954,5696,2025-03-25,Content,2,1
2955,9201,2025-04-13,Technical,6,1
2956,3994,2025-05-14,Content,16,1
2957,8394,2024-10-08,Account,17,0
2958,7763,2025-08-01,Content,3,1
2959,61,2024-11-29,Content,1,1
2960,4753,2025-07-04,Technical,4,0
2961,3108,2025-01-15,Technical,15,1
2962,9011,2024-12-30,Technical,7,0
2963,5606,2024-09-20,Technical,19,1
2964,6837,2024-09-14,Technical,3,1
2965,3899,2024-12-21,Technical,7,0
2966,5317,2025-03-09,Content,5,1
2967,3262,2025-06-27,Account,8,0
2968,2526,2025-05-09,Technical,6,1
2969,2233,2025-04-17,Account,2,0
2970,2820,2025-05-29,Account,3,1
2971,8431,2024-12-09,Technical,15,1
2972,2433,2025-04-10,Billing,7,1
2973,7488,2025-08-04,Content,1,1
2974,2705,2025-01-07,Technical,6,1
2975,5717,2025-07-09,Technical,4,1
2976,2452,2025-02-25,Account,4,1
2977,4205,2025-07-25,Content,6,1
2978,1024,2025-01-21,Content,6,1
2979,3220,2025-02-14,Technical,11,1
2980,4462,2025-08-04,Billing,2,0
2981,6403,2025-02-13,Content,7,1
2982,6401,2024-11-17,Account,5,1
2983,31,2025-04-26,Content,2,1
2984,6162,2025-04-19,Account,5,0
2985,2325,2024-09-04,Content,1,1
2986,9963,2024-12-23,Technical,2,1
2987,6885,2025-06-06,Content,3,1
2988,8670,2024-11-02,Content,10,0
2989,9758,2024-08-20,Technical,7,1
2990,2138,2025-06-03,Account,13,0
2991,4641,2025-04-24,Account,5,1
2992,7317,2024-12-07,Account,7,1
2993,216,2024-09-02,Billing,2,1
2994,6766,2025-02-06,Content,5,1
2995,6706,2025-05-08,Billing,3,1
2996,4859,2025-07-13,Account,5,1
2997,5141,2025-05-01,Billing,11,0
2998,7826,2025-05-15,Technical,5,1
2999,2515,2025-02-17,Billing,5,1
3000,100,2025-04-09,Technical,5,0
3001,8975,2024-11-23,Account,3,1
3002,7869,2025-01-27,Technical,2,1
3003,1139,2024-11-06,Billing,18,0
3004,2871,2025-01-07,Account,1,1
3005,6165,2024-12-14,Content,2,0
3006,2887,2024-12-13,Content,4,1
3007,5666,2024-09-21,Technical,10,1
3008,7388,2025-01-01,Billing,3,0
3009,3438,2025-04-26,Billing,10,0
3010,635,2024-11-21,Billing,3,1
3011,1386,2025-06-28,Account,15,1
3012,9772,2025-03-10,Account,13,1
3013,5065,2025-05-25,Account,20,1
3014,309,2024-08-30,Billing,4,1
3015,7946,2025-05-04,Billing,5,1
3016,8800,2025-05-20,Billing,7,1
3017,251,2024-11-29,Billing,2,0
3018,4171,2024-09-01,Content,2,1
3019,1870,2025-08-08,Account,1,1
3020,9149,2025-06-04,Technical,14,0
3021,4790,2025-03-02,Account,11,0
3022,7176,2025-06-15,Billing,5,1
3023,1806,2025-07-12,Billing,3,1
3024,1938,2025-05-29,Technical,1,1
3025,2679,2025-06-15,Account,2,1
3026,2043,2024-11-17,Content,4,1
3027,9600,2025-04-04,Content,6,0
3028,6432,2025-05-31,Billing,8,0
3029,1237,2024-11-25,Content,16,1
3030,788,2025-06-04,Content,7,1
3031,2059,2025-06-02,Technical,3,1
3032,7362,2024-11-25,Content,2,1
3033,1808,2025-03-02,Account,8,0
3034,3469,2025-06-22,Billing,4,1
3035,1115,2024-12-04,Technical,7,1
3036,2279,2025-07-26,Content,3,1
3037,7382,2025-08-06,Billing,4,1
3038,6508,2025-05-29,Billing,5,1
3039,9162,2025-07-27,Technical,2,0
3040,9505,2025-05-08,Content,4,1
3041,9173,2025-04-15,Account,5,1
3042,8574,2024-11-05,Technical,5,0
3043,9852,2024-09-28,Technical,2,1
3044,7768,2025-03-24,Billing,6,0
3045,4581,2024-11-05,Technical,2,1
3046,6863,2025-07-02,Content,1,1
3047,7066,2025-03-31,Billing,17,1
3048,8751,2025-01-17,Billing,2,1
3049,2160,2025-08-07,Billing,2,1
3050,9760,2025-03-20,Technical,4,1
3051,4424,2025-02-21,Account,7,1
3052,9173,2025-08-17,Content,1,1
3053,721,2024-10-29,Billing,5,1
3054,5891,2025-04-16,Technical,5,1
3055,8634,2025-08-03,Billing,3,1
3056,9590,2025-03-30,Content,3,1
3057,1706,2025-06-15,Content,14,0
3058,604,2025-01-10,Billing,7,1
3059,8877,2024-11-21,Technical,1,1
3060,1378,2025-08-02,Content,4,0
3061,1434,2025-08-18,Billing,1,1
3062,8956,2025-04-11,Account,2,0
3063,4476,2024-09-05,Account,7,1
3064,7828,2025-03-01,Content,5,1
3065,3300,2025-08-20,Account,7,1
3066,9292,2025-06-15,Content,5,1
3067,5333,2024-09-26,Billing,3,1
3068,1903,2024-10-27,Content,3,1
3069,2523,2025-05-29,Billing,1,1
3070,1846,2025-06-02,Technical,12,1
3071,3440,2025-06-26,Account,9,0
3072,9659,2024-10-20,Billing,2,1
3073,3865,2025-05-24,Billing,5,1
3074,6613,2025-03-26,Account,4,1
3075,2167,2025-01-29,Content,1,1
3076,7823,2024-09-08,Account,15,1
3077,5796,2025-07-28,Billing,4,1
3078,6543,2025-01-11,Account,2,1
3079,2433,2024-09-17,Account,6,1
3080,78,2024-10-12,Content,12,1
3081,8047,2024-12-03,Account,7,1
3082,6812,2025-01-08,Account,17,0
3083,3437,2025-08-07,Account,5,1
3084,6158,2025-04-02,Account,6,0
3085,7121,2025-05-26,Account,17,1
3086,2718,2024-11-02,Technical,2,1
3087,1190,2025-07-15,Account,1,1
3088,6821,2025-03-07,Billing,6,1
3089,1386,2024-08-20,Content,15,0
3090,1508,2025-02-07,Account,7,1
3091,4353,2025-05-04,Content,4,1
3092,9398,2024-09-21,Content,2,1
3093,5871,2025-08-09,Billing,17,0
3094,4821,2024-09-22,Technical,2,1
3095,235,2025-03-13,Content,10,1
3096,8106,2025-02-04,Content,7,1
3097,8936,2024-10-09,Content,7,1
3098,4105,2025-03-21,Billing,3,1
3099,6331,2024-12-07,Content,14,0
3100,8071,2025-08-02,Billing,12,0
3101,3629,2024-10-05,Account,7,1
3102,1087,2025-03-26,Content,1,1
3103,5143,2024-10-23,Technical,7,0
3104,7406,2025-06-16,Technical,7,1
3105,7731,2024-09-06,Billing,2,1
3106,4706,2025-07-05,Technical,2,1
3107,5981,2025-08-11,Technical,2,1
3108,1608,2024-11-22,Billing,5,1
3109,3566,2024-12-01,Account,2,1
3110,850,2024-10-08,Technical,5,1
3111,6735,2025-02-14,Content,3,1
3112,9664,2025-07-02,Account,9,0
3113,9692,2025-03-16,Billing,6,0
3114,7533,2024-12-10,Billing,6,0
3115,2202,2025-04-24,Technical,3,1
3116,4963,2025-03-10,Account,4,1
3117,5967,2024-10-19,Account,16,1
3118,5072,2024-08-22,Account,2,1
3119,7404,2025-07-27,Content,1,1
3120,1054,2025-06-17,Billing,7,1
3121,2921,2025-04-06,Technical,1,1
3122,733,2024-11-05,Billing,4,0
3123,3981,2025-08-12,Content,4,1
3124,5779,2025-07-21,Technical,1,1
3125,4289,2024-09-11,Account,1,1
3126,771,2024-12-07,Technical,13,1
3127,534,2025-07-19,Technical,7,1
3128,8553,2025-04-17,Content,20,0
3129,4076,2025-04-18,Technical,2,1
3130,3905,2024-11-10,Account,6,1
3131,4126,2024-12-26,Technical,2,1
3132,1677,2025-02-01,Billing,5,1
3133,264,2025-03-06,Technical,5,1
3134,7436,2025-01-29,Content,15,1
3135,1415,2024-09-16,Content,6,1
3136,4588,2024-10-09,Content,3,1
3137,9463,2024-10-02,Billing,5,1
3138,3519,2024-10-01,Account,1,1
3139,1120,2025-05-11,Content,1,1
3140,1808,2025-08-18,Technical,11,0
3141,6019,2025-03-16,Technical,2,1
3142,9173,2024-11-06,Account,3,1
3143,9964,2025-06-05,Technical,10,1
3144,1525,2025-06-23,Technical,3,1
3145,2270,2024-11-18,Account,1,1
3146,8581,2025-02-23,Billing,3,1
3147,7857,2024-12-11,Technical,7,1
3148,8854,2025-07-20,Content,4,1
3149,2720,2024-11-10,Content,3,1
3150,5878,2025-06-01,Content,4,1
3151,6320,2024-12-04,Billing,1,1
3152,9541,2024-11-10,Account,3,0
3153,3141,2025-08-17,Account,3,1
3154,7252,2024-11-15,Account,1,1
3155,8034,2025-07-10,Account,1,1
3156,8891,2025-01-07,Account,20,0
3157,608,2025-07-12,Content,5,1
3158,2809,2024-11-08,Technical,7,1
3159,3306,2024-11-14,Content,4,1
3160,3046,2025-05-22,Billing,5,1
3161,5640,2025-07-17,Content,16,1
3162,2745,2024-11-12,Billing,1,1
3163,5460,2024-09-15,Content,6,1
3164,3293,2024-10-26,Billing,4,1
3165,3061,2025-01-05,Billing,17,0
3166,6230,2025-03-06,Content,5,1
3167,6544,2024-12-21,Billing,20,1
3168,5812,2024-10-08,Technical,5,1
3169,5276,2024-09-24,Content,17,1
3170,9406,2025-04-19,Technical,18,1
3171,3197,2025-02-08,Content,6,1
3172,7238,2024-12-15,Content,15,0
3173,1384,2024-12-20,Billing,5,1
3174,1305,2025-01-15,Technical,5,1
3175,5916,2025-01-15,Account,7,1
3176,378,2025-01-19,Billing,2,1
3177,7891,2024-11-10,Content,2,1
3178,3977,2025-05-31,Account,6,1
3179,887,2024-12-02,Account,6,0
3180,884,2025-08-20,Billing,5,1
3181,7231,2024-12-20,Account,4,1
3182,5527,2024-12-12,Technical,3,0
3183,7797,2025-04-04,Account,7,0
3184,6573,2025-02-25,Content,7,1
3185,3262,2024-11-07,Technical,10,1
3186,4227,2024-10-05,Content,1,1
3187,1848,2024-11-22,Billing,3,1
3188,8384,2025-07-22,Account,3,0
3189,871,2025-07-31,Content,3,1
3190,194,2024-09-24,Technical,7,1
3191,8757,2024-11-23,Account,7,1
3192,4196,2025-01-14,Technical,7,1
3193,2851,2025-02-19,Account,4,1
3194,5436,2025-04-25,Account,6,1
3195,828,2024-08-26,Billing,2,1
3196,3982,2025-02-08,Content,5,1
3197,1420,2025-04-11,Billing,7,1
3198,4607,2025-03-23,Account,9,1
3199,1012,2025-01-21,Billing,2,1
3200,269,2025-02-09,Content,8,1
3201,692,2025-07-21,Content,19,1
3202,3770,2024-09-11,Technical,4,1
3203,9300,2024-10-20,Account,7,1
3204,1779,2025-04-04,Billing,6,1
3205,4475,2025-05-22,Technical,18,0
3206,4449,2025-02-27,Account,6,1
3207,1517,2025-04-03,Billing,10,1
3208,9206,2025-03-20,Technical,7,1
3209,2914,2025-05-09,Content,3,1
3210,4368,2025-08-03,Billing,7,0
3211,684,2025-01-02,Content,18,1
3212,8993,2025-04-18,Account,4,1
3213,4185,2024-08-21,Account,2,1
3214,3945,2025-02-22,Content,4,1
3215,4566,2024-09-21,Account,1,1
3216,3429,2025-06-25,Account,6,1
3217,2215,2025-02-23,Account,2,1
3218,7422,2025-01-23,Content,14,0
3219,434,2025-05-13,Account,17,1
3220,9079,2024-09-01,Content,9,1
3221,774,2025-06-17,Technical,18,1
3222,5192,2024-10-04,Account,20,1
3223,680,2025-07-02,Billing,2,0
3224,9742,2025-03-22,Account,10,1
3225,8948,2025-06-06,Billing,1,1
3226,1863,2025-01-26,Account,4,0
3227,8578,2025-04-24,Content,12,0
3228,1267,2024-09-27,Technical,15,1
3229,1446,2025-05-01,Content,4,0
3230,7589,2025-08-12,Billing,7,1
3231,8524,2025-01-25,Billing,20,1
3232,7554,2024-10-23,Content,18,0
3233,4389,2025-07-04,Technical,2,1
3234,5384,2024-10-18,Billing,6,1
3235,8250,2025-04-29,Technical,18,0
3236,479,2025-05-29,Technical,6,1
3237,3521,2024-11-24,Technical,5,1
3238,5882,2024-08-21,Account,10,1
3239,1930,2025-08-05,Account,17,0
3240,664,2024-08-24,Content,9,1
3241,181,2024-12-26,Content,5,1
3242,9231,2024-09-24,Billing,7,1
3243,9005,2024-11-23,Content,2,1
3244,5136,2025-07-31,Content,4,1
3245,2416,2025-06-22,Content,5,1
3246,6992,2025-04-17,Billing,5,1
3247,4694,2024-10-13,Account,2,1
3248,6776,2025-07-20,Content,6,1
3249,1599,2024-10-18,Content,5,1
3250,6294,2025-01-18,Account,16,1
3251,9731,2025-06-27,Billing,3,1
3252,9560,2025-04-14,Content,3,1
3253,1454,2025-01-28,Account,1,1
3254,3818,2025-05-04,Billing,7,1
3255,6097,2024-11-06,Account,7,1
3256,9777,2024-10-04,Content,10,0
3257,1669,2024-10-16,Technical,5,0
3258,8834,2025-08-13,Account,15,1
3259,349,2025-05-04,Content,3,1
3260,6551,2025-06-27,Technical,6,0
3261,5459,2025-05-05,Technical,4,1
3262,80,2025-02-21,Account,2,1
3263,7521,2025-02-23,Technical,13,1
3264,3504,2024-12-31,Technical,3,0
3265,6282,2025-06-10,Account,20,1
3266,7147,2025-05-12,Billing,6,1
3267,4281,2025-01-05,Account,4,1
3268,4802,2024-12-08,Technical,2,1
3269,9308,2025-03-13,Content,19,1
3270,739,2025-02-24,Content,4,1
3271,7810,2024-11-14,Content,1,1
3272,5270,2024-11-11,Account,4,1
3273,9313,2025-08-20,Technical,13,0
3274,6157,2025-05-03,Content,1,1
3275,9394,2024-11-08,Account,5,1
3276,714,2025-07-12,Billing,6,1
3277,6990,2025-03-21,Content,5,1
3278,7621,2024-09-11,Content,7,1
3279,8400,2025-02-20,Billing,3,1
3280,7393,2024-12-16,Technical,4,1
3281,5346,2025-07-15,Billing,6,1
3282,4420,2025-07-02,Technical,20,0
3283,8949,2025-06-03,Billing,6,1
3284,7752,2025-07-03,Technical,5,0
3285,9882,2025-06-10,Billing,6,1
3286,5178,2025-05-25,Content,8,1
3287,3376,2024-11-24,Account,2,0
3288,1761,2025-05-09,Technical,12,1
3289,3291,2025-02-19,Technical,2,1
3290,6183,2025-04-14,Billing,2,1
3291,3912,2024-10-02,Technical,6,1
3292,9,2025-08-06,Content,7,1
3293,5757,2025-02-13,Technical,1,1
3294,9799,2025-01-06,Technical,4,1
3295,4485,2025-02-12,Billing,5,1
3296,8791,2024-08-22,Account,12,1
3297,1210,2025-04-11,Account,4,1
3298,6192,2025-01-02,Account,4,1
3299,9612,2025-07-01,Technical,5,1
3300,178,2025-01-03,Billing,7,1
3301,3037,2024-10-30,Technical,5,1
3302,1276,2025-04-02,Account,4,0
3303,5648,2025-03-06,Account,18,1
3304,1725,2025-04-28,Technical,2,1
3305,6458,2025-06-29,Billing,10,0
3306,4713,2024-08-30,Billing,2,0
3307,8120,2025-01-17,Billing,9,1
3308,6978,2025-05-28,Content,11,1
3309,6359,2024-11-28,Content,3,1
3310,3997,2024-11-01,Billing,1,1
3311,2901,2024-08-30,Billing,17,1
3312,5408,2025-04-22,Content,1,1
3313,4317,2024-12-24,Account,11,1
3314,4915,2025-05-01,Technical,3,1
3315,5718,2025-03-02,Account,3,1
3316,6183,2025-06-07,Billing,4,1
3317,6673,2025-07-09,Account,1,0
3318,7393,2025-08-05,Technical,6,0
3319,2970,2024-10-03,Billing,4,1
3320,16,2024-08-20,Billing,7,1
3321,3369,2024-10-01,Technical,1,1
3322,2073,2024-10-09,Account,2,1
3323,2295,2025-04-01,Account,12,1
3324,6304,2025-04-26,Technical,1,1
3325,6059,2025-03-20,Account,7,0
3326,5280,2024-09-20,Technical,7,1
3327,2442,2025-01-01,Content,6,1
3328,5265,2025-06-04,Account,4,1
3329,2543,2025-06-18,Account,4,1
3330,630,2024-11-08,Technical,4,1
3331,1877,2025-05-02,Billing,5,1
3332,2311,2025-03-08,Billing,10,1
3333,1636,2024-08-22,Technical,1,1
3334,5572,2025-08-01,Technical,6,1
3335,7375,2025-05-26,Technical,2,0
3336,8572,2025-04-01,Billing,4,1
3337,5562,2025-06-23,Technical,4,1
3338,8112,2025-04-29,Content,3,1
3339,2160,2024-08-28,Content,1,1
3340,3213,2024-12-14,Billing,3,1
3341,3712,2025-05-31,Billing,2,1
3342,608,2025-02-27,Content,3,1
3343,3330,2024-10-19,Billing,16,1
3344,2606,2025-01-28,Billing,5,1
3345,3597,2024-09-17,Technical,6,1
3346,186,2024-11-07,Technical,16,0
3347,1896,2024-12-12,Content,5,1
3348,201,2024-10-20,Billing,14,1
3349,3762,2025-07-16,Technical,15,0
3350,3871,2024-11-16,Billing,2,1
3351,8105,2024-10-01,Technical,3,1
3352,9737,2024-11-04,Billing,13,1
3353,8586,2025-01-21,Content,3,1
3354,3740,2024-12-03,Technical,11,0
3355,5817,2025-04-15,Technical,6,0
3356,8572,2024-08-25,Content,2,1
3357,8232,2025-06-24,Content,5,1
3358,724,2025-08-16,Content,4,1
3359,8586,2025-01-16,Content,2,0
3360,7012,2024-10-29,Content,7,1
3361,4039,2025-01-27,Content,6,1
3362,7498,2024-12-12,Billing,5,1
3363,1731,2025-05-03,Content,6,0
3364,3774,2024-11-14,Account,2,1
3365,4785,2025-05-22,Technical,13,0
3366,7156,2024-12-14,Account,4,1
3367,6708,2025-04-07,Technical,6,1
3368,4795,2025-02-16,Technical,16,0
3369,4552,2024-12-24,Technical,19,1
3370,7445,2024-08-20,Content,5,1
3371,561,2025-06-23,Technical,4,1
3372,3335,2024-12-17,Billing,5,1
3373,2255,2024-10-16,Content,5,1
3374,3665,2025-08-05,Content,3,1
3375,8208,2025-05-05,Account,15,1
3376,1804,2025-04-28,Technical,7,1
3377,6115,2025-04-06,Billing,10,0
3378,914,2024-12-29,Technical,3,1
3379,8125,2025-04-26,Account,4,1
3380,1596,2024-09-12,Billing,2,1
3381,7027,2025-07-15,Technical,4,1
3382,2314,2024-11-24,Technical,2,1
3383,8784,2025-03-19,Content,5,0
3384,6699,2024-10-02,Billing,3,1
3385,1822,2025-06-09,Account,6,0
3386,3277,2024-11-25,Content,5,1
3387,9950,2024-08-22,Technical,4,1
3388,295,2025-02-18,Content,19,1
3389,582,2025-01-29,Billing,15,1
3390,7905,2024-12-20,Content,6,1
3391,6854,2024-11-10,Account,6,1
3392,156,2024-11-12,Account,1,1
3393,8034,2024-12-21,Account,7,1
3394,1941,2024-12-26,Content,4,1
3395,6292,2025-07-25,Technical,5,1
3396,4649,2025-08-07,Account,4,1
3397,886,2025-08-05,Billing,17,1
3398,6004,2025-05-11,Account,7,1
3399,9471,2024-09-08,Technical,7,1
3400,6525,2025-08-06,Technical,3,1
3401,317,2025-03-19,Account,10,0
3402,3643,2024-11-15,Account,6,0
3403,6096,2024-11-13,Billing,4,1
3404,2865,2025-02-16,Billing,7,1
3405,4646,2025-07-01,Content,7,1
3406,8625,2025-03-24,Content,7,1
3407,1774,2024-12-05,Content,6,1
3408,1689,2024-11-08,Technical,4,1
3409,8406,2025-03-08,Billing,6,1
3410,3725,2024-11-09,Technical,2,1
3411,2869,2025-07-06,Content,7,1
3412,1838,2025-04-24,Content,6,1
3413,1718,2024-11-12,Billing,4,1
3414,3913,2024-10-09,Billing,5,1
3415,2618,2025-03-06,Content,5,1
3416,9463,2025-05-07,Technical,1,1
3417,4712,2024-09-14,Billing,1,1
3418,2919,2025-08-16,Technical,5,1
3419,3011,2025-05-25,Technical,3,1
3420,8639,2024-10-30,Billing,2,1
3421,2764,2025-02-21,Account,2,1
3422,5991,2025-03-22,Technical,2,1
3423,6970,2025-07-15,Content,6,1
3424,767,2024-09-29,Technical,2,1
3425,425,2025-03-04,Account,6,1
3426,913,2025-05-29,Content,17,1
3427,3437,2024-12-18,Technical,2,1
3428,1331,2024-11-27,Account,20,1
3429,355,2024-12-18,Content,5,1
3430,1313,2024-09-06,Technical,4,1
3431,4407,2025-01-07,Account,1,0
3432,6408,2025-04-13,Content,6,1
3433,5005,2024-09-09,Technical,10,1
3434,6778,2025-01-01,Technical,17,1
3435,8274,2025-05-09,Billing,3,1
3436,3664,2025-03-05,Content,9,1
3437,5281,2025-08-13,Content,6,1
3438,8664,2025-08-15,Account,2,1
3439,5702,2025-05-18,Content,7,0
3440,4693,2025-05-03,Account,5,1
3441,4692,2024-11-08,Technical,1,1
3442,8658,2025-07-14,Account,5,1
3443,8232,2024-12-20,Account,7,1
3444,9923,2025-01-07,Technical,6,1
3445,1282,2024-12-28,Content,7,1
3446,8140,2024-10-22,Technical,19,1
3447,6822,2025-06-19,Technical,2,1
3448,7625,2025-05-18,Billing,4,1
3449,7477,2025-01-19,Account,19,1
3450,3136,2025-02-17,Technical,11,0
3451,6511,2025-05-07,Content,5,1
3452,6962,2025-01-19,Content,2,1
3453,6862,2024-10-26,Billing,3,1
3454,7739,2024-10-12,Technical,6,1
3455,9824,2025-05-24,Technical,1,1
3456,2975,2025-02-26,Billing,7,1
3457,7372,2025-04-01,Technical,3,0
3458,2009,2025-08-04,Account,6,1
3459,469,2025-06-13,Billing,11,1
3460,8527,2025-02-18,Technical,7,1
3461,7161,2024-12-12,Content,4,1
3462,3091,2025-07-20,Billing,6,1
3463,2405,2024-11-06,Technical,5,1
3464,4653,2025-07-08,Content,4,1
3465,3244,2024-11-28,Account,5,1
3466,2134,2024-11-06,Account,4,1
