usage_id,customer_id,minutes_watched,genre,device
817,6121,430,Drama,Tablet
818,1108,334,Comedy,Mobile
819,4008,109,Action,Mobile
820,7472,332,Comedy,Tablet
821,5736,278,Comedy,Smart TV
822,3200,111,Action,Smart TV
823,3645,147,Sci-Fi,Tablet
824,7034,212,Comedy,Tablet
825,8980,150,Drama,Laptop
826,2131,305,Drama,Mobile
827,4636,465,Drama,Mobile
828,6616,382,Documentary,Mobile
829,9242,223,Drama,Smart TV
830,1823,131,Sci-Fi,Mobile
831,7639,30,Drama,Mobile
832,985,126,Comedy,Laptop
833,3179,480,Documentary,Smart TV
834,7975,435,Comedy,Mobile
835,518,460,Action,Smart TV
836,5555,368,Sci-Fi,Smart TV
837,8139,42,Sci-Fi,Mobile
838,8109,411,Sci-Fi,Smart TV
839,6149,306,Action,Laptop
840,9218,411,Comedy,Smart TV
841,6833,130,Documentary,Laptop
842,3391,23,Action,Tablet
843,3644,256,Comedy,Laptop
844,8767,454,Documentary,Tablet
845,8532,255,Documentary,Smart TV
846,9556,380,Comedy,Tablet
847,8871,128,Documentary,Tablet
848,62,124,Documentary,Mobile
849,5780,463,Documentary,Mobile
850,2877,142,Action,Laptop
851,4330,267,Sci-Fi,Laptop
852,9894,488,Drama,Mobile
853,4278,120,Comedy,Laptop
854,41,174,Drama,Smart TV
855,3720,206,Action,Smart TV
856,683,259,Documentary,Mobile
857,3668,218,Sci-Fi,Laptop
858,8525,348,Comedy,Tablet
859,8020,151,Comedy,Smart TV
860,6309,389,Action,Mobile
861,7846,231,Action,Tablet
862,1270,102,Drama,Laptop
863,929,374,Comedy,Smart TV
864,1460,194,Documentary,Laptop
865,829,119,Sci-Fi,Mobile
866,1345,172,Comedy,Tablet
867,5945,468,Documentary,Laptop
868,3187,142,Action,Tablet
869,1898,121,Comedy,Tablet
870,4925,140,Documentary,Tablet
871,8960,233,Comedy,Mobile
872,9978,257,Drama,Laptop
873,2424,480,Sci-Fi,Smart TV
874,7307,21,Action,Tablet
875,6767,245,Action,Laptop
876,6739,344,Comedy,Laptop
877,7753,401,Documentary,Tablet
878,4414,261,Drama,Laptop
879,9577,379,Action,Smart TV
880,7392,93,Documentary,Tablet
881,1354,219,Action,Tablet
882,5074,40,Sci-Fi,Mobile
883,9931,273,Drama,Mobile
884,1710,155,Action,Smart TV
885,8600,395,Comedy,Laptop
886,431,365,Sci-Fi,Tablet
887,9994,141,Action,Tablet
888,551,402,Sci-Fi,Laptop
889,9303,325,Comedy,Tablet
890,4438,130,Action,Tablet
891,484,486,Action,Smart TV
892,2455,75,Drama,Laptop
893,2242,119,Sci-Fi,Tablet
894,4494,119,Action,Tablet
895,97,249,Sci-Fi,Mobile
896,5917,52,Documentary,Laptop
897,4216,460,Comedy,Tablet
898,2552,112,Comedy,Smart TV
899,7894,321,Sci-Fi,Smart TV
900,1563,252,Action,Mobile
901,271,402,Comedy,Tablet
902,7528,151,Drama,Mobile
903,4426,267,Action,Mobile
904,9113,138,Comedy,Mobile
905,4070,480,Comedy,Mobile
906,3017,256,Drama,Laptop
907,8520,292,Comedy,Smart TV
908,1370,170,Action,Tablet
909,687,268,Documentary,Laptop
910,1174,449,Documentary,Smart TV
911,6741,162,Drama,Laptop
912,3975,239,Action,Laptop
913,9858,366,Comedy,Laptop
914,123,103,Action,Laptop
915,4533,308,Sci-Fi,Laptop
916,7625,147,Documentary,Mobile
917,8696,43,Sci-Fi,Tablet
918,3028,431,Sci-Fi,Smart TV
919,3336,159,Action,Tablet
920,2765,204,Drama,Mobile
921,7335,179,Action,Mobile
922,2919,358,Action,Tablet
923,7139,128,Comedy,Laptop
924,9262,487,Action,Tablet
925,761,312,Drama,Smart TV
926,1756,98,Drama,Tablet
927,6778,74,Comedy,Smart TV
928,1408,487,Comedy,Mobile
929,1971,139,Documentary,Laptop
930,8303,100,Action,Laptop
931,2777,100,Action,Tablet
932,1758,127,Comedy,Laptop
933,7156,395,Sci-Fi,Smart TV
934,5755,408,Drama,Smart TV
935,6175,313,Action,Mobile
936,8442,276,Action,Tablet
937,2705,147,Documentary,Tablet
938,3375,471,Drama,Smart TV
939,5717,440,Drama,Laptop
940,7278,375,Comedy,Tablet
941,3023,193,Drama,Smart TV
942,9617,211,Drama,Mobile
943,1813,401,Comedy,Smart TV
944,4847,190,Documentary,Tablet
945,1214,425,Documentary,Laptop
946,4365,169,Comedy,Laptop
947,9591,183,Comedy,Mobile
948,3571,150,Action,Tablet
949,2921,466,Action,Tablet
950,3729,105,Action,Smart TV
951,7672,170,Drama,Smart TV
952,1212,282,Action,Smart TV
953,1126,333,Sci-Fi,Mobile
954,5837,158,Documentary,Mobile
955,8473,500,Drama,Tablet
956,9224,221,Documentary,Laptop
957,9352,345,Sci-Fi,Tablet
958,1092,272,Drama,Laptop
959,3944,55,Comedy,Tablet
960,5565,113,Drama,Laptop
961,9094,251,Drama,Smart TV
962,2449,136,Sci-Fi,Smart TV
963,9220,167,Documentary,Smart TV
964,5108,183,Documentary,Laptop
965,5314,124,Action,Smart TV
966,5408,127,Sci-Fi,Laptop
967,7381,129,Documentary,Tablet
968,1723,399,Drama,Smart TV
969,9530,113,Comedy,Mobile
970,5666,118,Action,Mobile
971,4784,200,Sci-Fi,Tablet
972,6708,235,Sci-Fi,Smart TV
973,7138,280,Documentary,Smart TV
974,2270,168,Drama,Tablet
975,7976,171,Comedy,Tablet
976,3923,282,Comedy,Mobile
977,9133,89,Action,Mobile
978,1180,311,Documentary,Tablet
979,9893,174,Sci-Fi,Smart TV
980,8403,329,Sci-Fi,Smart TV
981,350,118,Drama,Laptop
982,206,436,Action,Laptop
983,6669,326,Sci-Fi,Smart TV
984,2806,168,Action,Smart TV
985,5043,266,Action,Smart TV
986,8219,130,Documentary,Smart TV
987,7196,45,Documentary,Smart TV
988,5383,441,Action,Mobile
989,3945,359,Action,Mobile
990,1560,407,Sci-Fi,Laptop
991,5428,117,Documentary,Tablet
992,3346,441,Drama,Smart TV
993,3950,169,Sci-Fi,Mobile
994,4056,34,Sci-Fi,Tablet
995,9466,340,Comedy,Smart TV
996,5760,306,Action,Tablet
997,796,306,Documentary,Smart TV
998,4979,385,Drama,Laptop
999,8400,292,Drama,Tablet
1000,4692,242,Drama,Smart TV
1001,5329,488,Comedy,Tablet
1002,3126,145,Drama,Smart TV
1003,4483,470,Documentary,Laptop
1004,2513,135,Comedy,Mobile
1005,8453,23,Documentary,Tablet
1006,6945,152,Action,Tablet
1007,9295,55,Action,Tablet
1008,3599,368,Drama,Laptop
1009,4675,45,Action,Laptop
1010,8814,53,Documentary,Tablet
1011,5262,26,Comedy,Laptop
1012,2880,268,Drama,Smart TV
1013,2388,437,Action,Smart TV
1014,2407,334,Documentary,Laptop
1015,2468,438,Drama,Smart TV
1016,1328,369,Comedy,Laptop
1017,9123,154,Documentary,Mobile
1018,7859,404,Sci-Fi,Smart TV
1019,4845,83,Action,Tablet
1020,6644,106,Comedy,Mobile
1021,9965,100,Comedy,Laptop
1022,9154,422,Documentary,Tablet
1023,1413,221,Action,Laptop
1024,6064,297,Drama,Mobile
1025,7211,364,Comedy,Mobile
1026,9750,193,Action,Laptop
1027,2894,368,Documentary,Smart TV
1028,6324,465,Comedy,Tablet
1029,3328,342,Comedy,Tablet
1030,6329,248,Sci-Fi,Smart TV
1031,3952,214,Comedy,Laptop
1032,1471,121,Sci-Fi,Smart TV
1033,3346,249,Action,Mobile
1034,9360,61,Sci-Fi,Tablet
1035,1309,148,Comedy,Laptop
1036,7984,284,Action,Tablet
1037,9793,395,Action,Laptop
1038,2812,198,Documentary,Mobile
1039,9153,227,Sci-Fi,Mobile
1040,9705,135,Sci-Fi,Mobile
1041,6355,216,Sci-Fi,Mobile
1042,5843,270,Documentary,Mobile
1043,4437,105,Comedy,Tablet
1044,4312,332,Comedy,Tablet
1045,3474,194,Comedy,Mobile
1046,6989,389,Action,Smart TV
1047,6633,456,Action,Mobile
1048,6324,490,Action,Mobile
1049,8312,335,Action,Tablet
1050,1281,321,Drama,Mobile
1051,1879,288,Drama,Tablet
1052,2667,131,Documentary,Mobile
1053,6467,186,Action,Smart TV
1054,8694,166,Comedy,Tablet
1055,8841,455,Sci-Fi,Tablet
1056,2944,178,Drama,Mobile
1057,1674,107,Drama,Tablet
1058,9371,364,Action,Laptop
1059,5525,237,Documentary,Laptop
1060,1877,255,Documentary,Laptop
1061,8099,98,Comedy,Smart TV
1062,795,500,Documentary,Smart TV
1063,7090,429,Drama,Laptop
1064,1960,263,Action,Tablet
1065,8954,352,Sci-Fi,Tablet
1066,6024,291,Comedy,Laptop
1067,719,96,Comedy,Tablet
1068,4699,209,Documentary,Laptop
1069,1599,500,Drama,Laptop
1070,1459,15,Action,Mobile
1071,1331,63,Drama,Mobile
1072,1920,116,Action,Mobile
1073,9140,58,Action,Tablet
1074,5418,270,Documentary,Mobile
1075,289,450,Action,Smart TV
1076,3611,431,Comedy,Mobile
1077,6201,205,Action,Laptop
1078,9239,329,Action,Smart TV
1079,8398,291,Drama,Mobile
1080,1056,100,Comedy,Mobile
1081,9413,266,Comedy,Tablet
1082,4864,159,Sci-Fi,Smart TV
1083,2831,101,Sci-Fi,Smart TV
1084,5251,459,Comedy,Laptop
1085,9184,293,Sci-Fi,Tablet
1086,811,454,Drama,Mobile
1087,622,421,Documentary,Tablet
1088,9007,146,Action,Smart TV
1089,5946,241,Sci-Fi,Laptop
1090,7007,324,Action,Tablet
1091,5042,191,Drama,Mobile
1092,964,247,Action,Smart TV
1093,429,463,Action,Smart TV
1094,6951,220,Drama,Mobile
1095,5982,194,Drama,Smart TV
1096,285,248,Action,Tablet
1097,3975,162,Action,Tablet
1098,1483,103,Action,Tablet
1099,6237,109,Comedy,Mobile
1100,7817,170,Documentary,Smart TV
1101,9699,103,Sci-Fi,Laptop
1102,6906,29,Comedy,Mobile
1103,6936,129,Drama,Mobile
1104,431,265,Sci-Fi,Smart TV
1105,7414,284,Drama,Mobile
1106,1296,368,Comedy,Laptop
1107,194,427,Action,Tablet
1108,8073,35,Sci-Fi,Tablet
1109,1537,180,Sci-Fi,Laptop
1110,812,452,Documentary,Laptop
1111,7875,250,Drama,Tablet
1112,8571,125,Sci-Fi,Laptop
1113,1556,452,Drama,Smart TV
1114,7319,391,Sci-Fi,Smart TV
1115,1541,392,Drama,Mobile
1116,1593,293,Comedy,Mobile
1117,3177,28,Action,Smart TV
1118,6015,348,Drama,Mobile
1119,7428,131,Drama,Smart TV
1120,9254,283,Documentary,Mobile
1121,3351,488,Documentary,Smart TV
1122,638,341,Action,Smart TV
1123,365,124,Drama,Smart TV
1124,5859,185,Drama,Tablet
1125,9771,407,Drama,Tablet
1126,6533,189,Action,Tablet
1127,7876,27,Action,Mobile
1128,8301,39,Comedy,Tablet
1129,2764,308,Drama,Tablet
1130,1453,349,Documentary,Laptop
1131,9131,280,Drama,Mobile
1132,576,64,Comedy,Tablet
1133,2064,172,Action,Tablet
1134,7452,284,Comedy,Laptop
1135,8560,355,Sci-Fi,Smart TV
1136,468,309,Comedy,Mobile
1137,5054,416,Documentary,Smart TV
1138,588,114,Comedy,Mobile
1139,8467,107,Action,Tablet
1140,8485,136,Action,Laptop
1141,9527,285,Documentary,Tablet
1142,4242,445,Drama,Smart TV
1143,154,79,Comedy,Smart TV
1144,7776,149,Drama,Tablet
1145,8437,190,Sci-Fi,Smart TV
1146,5118,206,Documentary,Tablet
1147,8768,107,Documentary,Tablet
1148,468,225,Comedy,Mobile
1149,5931,45,Drama,Tablet
1150,6302,263,Action,Mobile
1151,6710,169,Documentary,Laptop
1152,5965,221,Documentary,Smart TV
1153,8724,41,Documentary,Tablet
1154,4157,353,Sci-Fi,Smart TV
1155,4031,40,Sci-Fi,Mobile
1156,9556,399,Comedy,Mobile
1157,8383,483,Sci-Fi,Mobile
1158,9580,394,Sci-Fi,Smart TV
1159,1751,117,Documentary,Tablet
1160,3102,13,Action,Tablet
1161,4488,339,Action,Laptop
1162,5117,291,Action,Smart TV
1163,512,229,Action,Mobile
1164,4622,132,Documentary,Tablet
1165,9750,163,Action,Mobile
1166,7285,291,Drama,Mobile
1167,3164,264,Action,Laptop
1168,9901,470,Sci-Fi,Mobile
1169,5586,456,Sci-Fi,Mobile
1170,7170,195,Action,Tablet
1171,1282,453,Action,Tablet
1172,2314,245,Drama,Tablet
1173,8045,452,Documentary,Smart TV
1174,6367,485,Documentary,Tablet
1175,8009,191,Sci-Fi,Tablet
1176,2661,124,Documentary,Smart TV
1177,7026,310,Action,Laptop
1178,3429,157,Documentary,Laptop
1179,3531,315,Drama,Tablet
1180,7536,115,Comedy,Tablet
1181,2501,259,Sci-Fi,Tablet
1182,458,335,Drama,Mobile
1183,1924,307,Comedy,Smart TV
1184,856,138,Comedy,Tablet
1185,7820,239,Action,Mobile
1186,7152,90,Sci-Fi,Laptop
1187,3946,250,Comedy,Smart TV
1188,7,297,Action,Mobile
1189,7924,167,Sci-Fi,Mobile
1190,8950,98,Drama,Tablet
1191,5643,336,Sci-Fi,Mobile
1192,9631,244,Documentary,Laptop
1193,1510,135,Drama,Tablet
1194,3767,317,Comedy,Mobile
1195,9913,115,Sci-Fi,Smart TV
1196,6372,448,Drama,Tablet
1197,1382,265,Action,Mobile
1198,1023,491,Drama,Laptop
1199,6558,228,Action,Tablet
1200,8543,361,Drama,Tablet
1201,7813,460,Action,Smart TV
1202,9521,55,Documentary,Smart TV
1203,8749,362,Drama,Tablet
1204,4025,310,Drama,Tablet
1205,126,123,Action,Laptop
1206,7311,459,Action,Laptop
1207,1314,170,Action,Mobile
1208,1841,431,Documentary,Tablet
1209,457,401,Sci-Fi,Smart TV
1210,4174,339,Sci-Fi,Tablet
1211,3928,171,Comedy,Tablet
1212,1736,401,Comedy,Tablet
1213,3510,188,Documentary,Mobile
1214,3943,197,Comedy,Laptop
1215,6890,484,Documentary,Laptop
1216,4761,104,Documentary,Mobile
1217,5569,142,Action,Tablet
1218,2911,296,Drama,Mobile
1219,4767,28,Action,Tablet
1220,577,209,Documentary,Mobile
1221,5299,332,Action,Laptop
1222,3792,217,Drama,Laptop
1223,9834,416,Drama,Laptop
1224,6022,193,Action,Laptop
1225,7469,297,Drama,Smart TV
1226,4043,283,Drama,Mobile
1227,934,197,Comedy,Laptop
1228,3257,314,Comedy,Tablet
1229,3814,343,Action,Mobile
1230,7120,179,Action,Tablet
1231,9601,138,Comedy,Laptop
1232,8275,292,Comedy,Tablet
1233,7578,419,Sci-Fi,Mobile
1234,2637,33,Comedy,Tablet
1235,1243,301,Action,Tablet
1236,4832,231,Documentary,Laptop
1237,7312,106,Documentary,Tablet
1238,4704,303,Sci-Fi,Smart TV
1239,6721,464,Comedy,Tablet
1240,858,293,Action,Smart TV
1241,3928,45,Action,Tablet
1242,2057,265,Drama,Mobile
1243,1263,128,Sci-Fi,Tablet
1244,9912,214,Drama,Smart TV
1245,1768,192,Sci-Fi,Mobile
1246,1321,495,Documentary,Smart TV
1247,3275,152,Documentary,Tablet
1248,3778,372,Comedy,Laptop
1249,5227,117,Sci-Fi,Smart TV
1250,7445,249,Drama,Smart TV
1251,6801,56,Comedy,Laptop
1252,9161,307,Comedy,Tablet
1253,9800,207,Drama,Smart TV
1254,5173,235,Comedy,Mobile
1255,2502,233,Action,Mobile
1256,7723,394,Comedy,Laptop
1257,6971,131,Drama,Tablet
1258,5186,296,Sci-Fi,Smart TV
1259,2904,314,Sci-Fi,Laptop
1260,6452,231,Sci-Fi,Tablet
1261,4423,350,Comedy,Laptop
1262,8560,386,Comedy,Smart TV
1263,1366,174,Drama,Tablet
1264,3463,294,Sci-Fi,Laptop
1265,6773,76,Drama,Tablet
1266,6619,358,Action,Laptop
1267,7592,477,Action,Mobile
1268,6134,160,Action,Smart TV
1269,9507,112,Action,Mobile
1270,2094,239,Sci-Fi,Laptop
1271,4319,316,Documentary,Mobile
1272,9979,496,Drama,Mobile
1273,6246,460,Drama,Mobile
1274,9173,113,Documentary,Smart TV
1275,233,153,Documentary,Laptop
1276,4940,320,Documentary,Smart TV
1277,7103,79,Comedy,Smart TV
1278,5339,491,Drama,Laptop
1279,6211,410,Action,Laptop
1280,861,47,Action,Tablet
1281,5452,464,Sci-Fi,Mobile
1282,7213,168,Action,Laptop
1283,615,121,Sci-Fi,Smart TV
1284,4680,133,Drama,Laptop
1285,115,184,Documentary,Mobile
1286,8717,373,Action,Laptop
1287,2155,497,Sci-Fi,Mobile
1288,6583,52,Action,Tablet
1289,2935,162,Documentary,Laptop
1290,9187,357,Documentary,Tablet
1291,5144,340,Drama,Mobile
1292,6745,163,Action,Tablet
1293,8251,389,Action,Smart TV
1294,1115,222,Comedy,Mobile
1295,4278,419,Action,Mobile
1296,5446,117,Sci-Fi,Smart TV
1297,9687,346,Documentary,Tablet
1298,8705,267,Documentary,Laptop
1299,5586,454,Documentary,Mobile
1300,1668,358,Comedy,Laptop
1301,7074,125,Sci-Fi,Tablet
1302,9980,291,Action,Smart TV
1303,2326,466,Documentary,Mobile
1304,2737,296,Documentary,Tablet
1305,5529,407,Action,Mobile
1306,5648,183,Action,Smart TV
1307,1355,125,Drama,Smart TV
1308,631,370,Drama,Mobile
1309,4152,151,Comedy,Smart TV
1310,7579,237,Sci-Fi,Laptop
1311,2574,20,Comedy,Smart TV
1312,1729,338,Sci-Fi,Smart TV
1313,4054,260,Comedy,Laptop
1314,6398,105,Sci-Fi,Tablet
1315,5142,133,Action,Mobile
1316,159,196,Drama,Tablet
1317,6914,106,Drama,Tablet
1318,3510,386,Action,Tablet
1319,3931,362,Sci-Fi,Smart TV
1320,246,456,Documentary,Laptop
1321,6955,222,Sci-Fi,Mobile
1322,763,217,Action,Tablet
1323,6417,320,Action,Mobile
1324,4289,261,Documentary,Mobile
1325,4708,275,Action,Tablet
1326,1323,56,Sci-Fi,Tablet
1327,2408,58,Sci-Fi,Tablet
1328,9302,152,Comedy,Mobile
1329,4965,73,Action,Tablet
1330,7261,245,Comedy,Smart TV
1331,1627,203,Documentary,Laptop
1332,7674,464,Sci-Fi,Mobile
1333,7179,189,Documentary,Laptop
1334,7608,484,Drama,Tablet
1335,8860,499,Drama,Tablet
1336,3692,318,Comedy,Mobile
1337,8466,383,Drama,Tablet
1338,7471,348,Drama,Laptop
1339,6525,215,Sci-Fi,Laptop
1340,2987,171,Comedy,Tablet
1341,7541,82,Documentary,Tablet
1342,2787,180,Documentary,Smart TV
1343,7429,403,Drama,Smart TV
1344,784,131,Drama,Smart TV
1345,87,330,Sci-Fi,Tablet
1346,8112,259,Comedy,Mobile
1347,7781,263,Action,Mobile
1348,2898,284,Drama,Tablet
1349,3952,410,Comedy,Laptop
1350,2200,467,Sci-Fi,Smart TV
1351,7417,329,Sci-Fi,Tablet
1352,3605,456,Action,Laptop
1353,6092,156,Sci-Fi,Laptop
1354,772,446,Comedy,Laptop
1355,9422,469,Documentary,Mobile
1356,2399,175,Sci-Fi,Smart TV
1357,8527,214,Sci-Fi,Tablet
1358,4415,143,Comedy,Tablet
1359,1847,120,Comedy,Smart TV
1360,3296,133,Documentary,Mobile
1361,1285,249,Action,Tablet
1362,3467,493,Documentary,Laptop
1363,2565,478,Action,Smart TV
1364,5042,246,Action,Smart TV
1365,3596,259,Action,Tablet
1366,6666,227,Sci-Fi,Tablet
1367,165,272,Action,Smart TV
1368,4278,345,Documentary,Mobile
1369,3870,424,Documentary,Smart TV
1370,1656,421,Action,Mobile
1371,4256,122,Drama,Laptop
1372,7284,345,Documentary,Smart TV
1373,6313,244,Comedy,Smart TV
1374,7560,175,Sci-Fi,Laptop
1375,6396,92,Comedy,Tablet
1376,9054,455,Drama,Mobile
1377,162,35,Action,Smart TV
1378,7597,269,Comedy,Laptop
1379,1839,142,Drama,Mobile
1380,3748,479,Drama,Smart TV
1381,7622,109,Sci-Fi,Mobile
1382,9562,178,Comedy,Laptop
1383,6973,460,Drama,Mobile
1384,6017,281,Drama,Laptop
1385,3615,279,Documentary,Smart TV
1386,6069,293,Sci-Fi,Tablet
1387,1258,303,Comedy,Tablet
1388,8640,81,Comedy,Tablet
1389,3157,164,Comedy,Laptop
1390,3699,191,Drama,Mobile
1391,4617,83,Action,Smart TV
1392,2618,21,Comedy,Smart TV
1393,5335,35,Comedy,Tablet
1394,425,260,Sci-Fi,Smart TV
1395,8318,406,Drama,Tablet
1396,5858,408,Comedy,Smart TV
1397,7909,226,Documentary,Smart TV
1398,3486,197,Sci-Fi,Tablet
1399,8051,28,Comedy,Tablet
1400,4673,160,Documentary,Laptop
1401,4895,108,Drama,Smart TV
1402,9905,285,Comedy,Tablet
1403,2375,367,Comedy,Laptop
1404,7601,473,Sci-Fi,Mobile
1405,47,327,Sci-Fi,Laptop
1406,4170,485,Drama,Tablet
1407,5867,169,Documentary,Tablet
1408,9540,353,Action,Laptop
1409,8436,92,Comedy,Tablet
1410,1842,281,Documentary,Laptop
1411,7244,369,Drama,Mobile
1412,3237,192,Drama,Smart TV
1413,9660,499,Sci-Fi,Mobile
1414,7774,204,Drama,Laptop
1415,3742,30,Documentary,Tablet
1416,154,38,Sci-Fi,Tablet
1417,8110,214,Action,Mobile
1418,8912,351,Action,Mobile
1419,293,105,Comedy,Tablet
1420,3739,492,Drama,Laptop
1421,6617,369,Comedy,Laptop
1422,3624,385,Action,Smart TV
1423,7766,190,Sci-Fi,Tablet
1424,267,204,Comedy,Smart TV
1425,3165,134,Action,Tablet
1426,7200,494,Action,Mobile
1427,2029,236,Sci-Fi,Mobile
1428,8339,407,Documentary,Tablet
1429,7591,149,Drama,Tablet
1430,4082,305,Action,Mobile
1431,6286,360,Documentary,Tablet
1432,8600,229,Drama,Tablet
1433,817,469,Sci-Fi,Mobile
1434,6898,246,Comedy,Tablet
1435,9227,142,Documentary,Mobile
1436,7916,161,Sci-Fi,Smart TV
1437,1413,275,Documentary,Laptop
1438,7353,105,Action,Mobile
1439,618,315,Drama,Mobile
1440,5296,402,Comedy,Mobile
1441,1031,276,Comedy,Tablet
1442,1891,271,Documentary,Tablet
1443,9701,361,Drama,Smart TV
1444,576,110,Sci-Fi,Smart TV
1445,3011,267,Sci-Fi,Mobile
1446,8778,441,Sci-Fi,Tablet
1447,9624,300,Documentary,Smart TV
1448,5708,196,Action,Mobile
1449,9770,455,Sci-Fi,Smart TV
1450,8644,477,Sci-Fi,Tablet
1451,8278,394,Comedy,Mobile
1452,9287,471,Comedy,Tablet
1453,8870,406,Action,Smart TV
1454,1739,117,Sci-Fi,Smart TV
1455,8834,96,Action,Tablet
1456,3152,196,Comedy,Laptop
1457,7147,260,Drama,Laptop
1458,375,251,Drama,Laptop
1459,1681,137,Sci-Fi,Laptop
1460,3464,358,Comedy,Mobile
1461,3632,452,Documentary,Laptop
1462,5774,325,Sci-Fi,Mobile
1463,9040,37,Comedy,Laptop
1464,5774,413,Comedy,Laptop
1465,7944,466,Documentary,Mobile
1466,9752,331,Comedy,Laptop
1467,7713,427,Action,Laptop
1468,3698,160,Sci-Fi,Smart TV
1469,4204,147,Documentary,Tablet
1470,4178,353,Sci-Fi,Smart TV
1471,8153,192,Documentary,Mobile
1472,2749,150,Comedy,Tablet
1473,2456,308,Sci-Fi,Mobile
1474,1656,346,Sci-Fi,Laptop
1475,9877,219,Drama,Laptop
1476,5104,468,Sci-Fi,Smart TV
1477,6834,136,Documentary,Tablet
1478,3246,429,Documentary,Smart TV
1479,2896,265,Comedy,Laptop
1480,9022,179,Comedy,Laptop
1481,5986,371,Drama,Tablet
1482,731,355,Action,Tablet
1483,7636,250,Comedy,Tablet
1484,4351,208,Action,Tablet
1485,628,176,Action,Tablet
1486,6851,350,Sci-Fi,Smart TV
1487,5426,273,Drama,Laptop
1488,7687,60,Action,Tablet
1489,8290,240,Action,Smart TV
1490,2982,125,Action,Tablet
1491,1622,313,Action,Laptop
1492,3745,208,Sci-Fi,Mobile
1493,7812,322,Documentary,Mobile
1494,880,186,Drama,Mobile
1495,1350,128,Comedy,Smart TV
1496,8383,316,Sci-Fi,Smart TV
1497,801,313,Sci-Fi,Smart TV
1498,7930,130,Drama,Laptop
1499,2091,204,Drama,Laptop
1500,6841,304,Drama,Tablet
1501,6231,286,Sci-Fi,Smart TV
1502,7305,20,Comedy,Tablet
1503,8618,433,Documentary,Mobile
1504,3530,241,Sci-Fi,Tablet
1505,7567,392,Documentary,Mobile
1506,2200,432,Documentary,Tablet
1507,324,402,Drama,Mobile
1508,9434,131,Comedy,Mobile
1509,2241,257,Action,Laptop
1510,7901,226,Documentary,Smart TV
1511,9619,13,Documentary,Mobile
1512,1791,40,Action,Laptop
1513,3790,438,Comedy,Smart TV
1514,420,139,Action,Tablet
1515,8107,46,Drama,Tablet
1516,5169,471,Drama,Laptop
1517,7994,428,Drama,Smart TV
1518,1149,367,Action,Tablet
1519,9433,52,Action,Tablet
1520,6201,352,Sci-Fi,Smart TV
1521,6282,194,Action,Mobile
1522,8,107,Sci-Fi,Tablet
1523,5255,198,Drama,Smart TV
1524,6765,162,Action,Mobile
1525,5290,342,Comedy,Smart TV
1526,5053,258,Comedy,Mobile
1527,7668,334,Comedy,Mobile
1528,6201,111,Sci-Fi,Mobile
1529,9722,70,Comedy,Mobile
1530,4642,124,Sci-Fi,Smart TV
1531,9117,149,Sci-Fi,Smart TV
1532,5136,207,Documentary,Mobile
1533,957,278,Comedy,Tablet
1534,6972,95,Comedy,Laptop
1535,3612,466,Drama,Tablet
1536,5199,85,Action,Tablet
1537,329,495,Action,Mobile
